dataset,sample_id,decision,risk_score,poisoned,reasons
label_flip_05,classification/train/1/train_03545.png,QUARANTINE,0.9796,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 2% confidence to the candidate label; embedding is 2.8 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/8/train_03559.png,REVIEW,0.6602,False,10 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 23% confidence to the candidate label
label_flip_05,classification/train/7/train_03563.png,REVIEW,0.6743,False,9 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 22% confidence to the candidate label; embedding is 1.8 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/0/train_03603.png,QUARANTINE,0.8296,True,14 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 4% confidence to the candidate label
label_flip_05,classification/train/6/train_03623.png,QUARANTINE,0.9964,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 3.4 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/5/train_03664.png,QUARANTINE,0.997,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 3.3 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/4/train_03689.png,QUARANTINE,0.9011,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 5% confidence to the candidate label; embedding is 1.8 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/2/train_03719.png,QUARANTINE,0.9985,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 0% confidence to the candidate label; embedding is 5.5 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/9/train_03772.png,QUARANTINE,0.9745,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 2% confidence to the candidate label; embedding is 2.7 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/8/train_03790.png,QUARANTINE,0.997,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 4.3 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/2/train_03791.png,QUARANTINE,0.9956,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 3.7 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/7/train_03799.png,QUARANTINE,0.7541,False,12 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 18% confidence to the candidate label; embedding is 1.6 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/7/train_03836.png,QUARANTINE,0.9972,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 3.0 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/0/train_03849.png,QUARANTINE,0.8913,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 3% confidence to the candidate label; embedding is 1.5 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/3/train_03867.png,REVIEW,0.6242,False,13 of 15 nearest neighbours have a different candidate label
label_flip_05,classification/train/5/train_03915.png,QUARANTINE,0.9663,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 2.5 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/0/train_03920.png,QUARANTINE,0.9969,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 3.2 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/3/train_03922.png,QUARANTINE,0.8127,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 9% confidence to the candidate label
label_flip_05,classification/train/9/train_03925.png,QUARANTINE,0.9961,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 3.8 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/1/train_03938.png,QUARANTINE,0.9612,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 3% confidence to the candidate label; embedding is 2.6 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/0/train_03951.png,QUARANTINE,0.9959,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 3.5 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/4/train_03955.png,QUARANTINE,0.9975,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 3.1 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/7/train_03957.png,REVIEW,0.7227,False,12 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 29% confidence to the candidate label; embedding is 1.8 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/0/train_03962.png,QUARANTINE,0.946,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 2.3 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/5/train_03976.png,QUARANTINE,0.9324,True,14 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 2.4 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/3/train_03992.png,REVIEW,0.6592,False,13 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 24% confidence to the candidate label
label_flip_05,classification/train/5/train_04001.png,QUARANTINE,0.7815,True,14 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 12% confidence to the candidate label
label_flip_05,classification/train/1/train_04012.png,REVIEW,0.7377,False,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 23% confidence to the candidate label
label_flip_05,classification/train/8/train_04035.png,QUARANTINE,0.9229,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 4% confidence to the candidate label; embedding is 2.1 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/0/train_04041.png,QUARANTINE,0.9967,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 4.3 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/2/train_04050.png,QUARANTINE,0.968,True,14 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 3.3 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/5/train_04060.png,QUARANTINE,0.8166,False,14 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 9% confidence to the candidate label
label_flip_05,classification/train/3/train_04099.png,REVIEW,0.6871,False,13 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 20% confidence to the candidate label
label_flip_05,classification/train/9/train_04148.png,QUARANTINE,0.9368,True,13 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 2% confidence to the candidate label; embedding is 3.3 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/7/train_04197.png,QUARANTINE,0.7807,False,11 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 14% confidence to the candidate label; embedding is 2.2 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/9/train_04205.png,QUARANTINE,0.9969,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 3.8 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/7/train_04235.png,QUARANTINE,0.974,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 2.7 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/0/train_04245.png,QUARANTINE,0.9957,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 3.5 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/8/train_04249.png,QUARANTINE,0.9965,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 3.3 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/3/train_04271.png,REVIEW,0.7417,False,12 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 30% confidence to the candidate label; embedding is 2.1 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/6/train_04282.png,QUARANTINE,0.9038,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 1.6 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/3/train_04309.png,QUARANTINE,0.9334,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 2.1 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/5/train_04338.png,QUARANTINE,0.7977,True,14 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 11% confidence to the candidate label
label_flip_05,classification/train/4/train_04355.png,QUARANTINE,0.9309,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 2% confidence to the candidate label; embedding is 2.1 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/7/train_04356.png,REVIEW,0.6505,False,10 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 17% confidence to the candidate label
label_flip_05,classification/train/0/train_04360.png,QUARANTINE,0.9966,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 3.2 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/6/train_04392.png,QUARANTINE,0.9971,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 3.7 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/2/train_04410.png,QUARANTINE,0.9987,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 0% confidence to the candidate label; embedding is 4.2 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/6/train_04415.png,QUARANTINE,0.8215,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 12% confidence to the candidate label
label_flip_05,classification/train/5/train_04424.png,QUARANTINE,0.8738,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 3% confidence to the candidate label
label_flip_05,classification/train/2/train_04452.png,QUARANTINE,0.9706,True,14 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 4.6 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/3/train_04463.png,QUARANTINE,0.9591,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 2.5 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/7/train_04478.png,QUARANTINE,0.7528,False,12 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 18% confidence to the candidate label; embedding is 1.6 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/7/train_04494.png,QUARANTINE,0.9909,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 2.9 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/4/train_04498.png,QUARANTINE,0.8051,False,12 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 20% confidence to the candidate label; embedding is 2.5 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/4/train_04520.png,QUARANTINE,0.9924,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 2% confidence to the candidate label; embedding is 3.3 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/1/train_04536.png,REVIEW,0.632,False,cross-validated classifier assigns only 28% confidence to the candidate label; embedding is 2.8 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/7/train_04544.png,QUARANTINE,0.8771,False,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 10% confidence to the candidate label; embedding is 1.8 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/5/train_04562.png,QUARANTINE,0.9521,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 2% confidence to the candidate label; embedding is 2.4 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/9/train_04607.png,QUARANTINE,0.9969,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 3.3 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/4/train_04619.png,QUARANTINE,0.8876,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 2% confidence to the candidate label
label_flip_05,classification/train/8/train_04638.png,QUARANTINE,0.9956,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 4.5 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/0/train_04643.png,QUARANTINE,0.9958,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 3.4 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/7/train_04673.png,QUARANTINE,0.9968,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 3.5 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/5/train_04675.png,QUARANTINE,0.7901,False,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 13% confidence to the candidate label
label_flip_05,classification/train/8/train_04677.png,QUARANTINE,0.8632,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 2% confidence to the candidate label
label_flip_05,classification/train/4/train_04741.png,QUARANTINE,0.9195,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 2% confidence to the candidate label; embedding is 1.9 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/4/train_04769.png,QUARANTINE,0.9395,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 2.1 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/5/train_04802.png,REVIEW,0.6764,False,13 of 15 nearest neighbours have a different candidate label
label_flip_05,classification/train/0/train_04854.png,QUARANTINE,0.9445,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 2.3 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/8/train_04874.png,QUARANTINE,0.9976,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 4.1 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/8/train_04929.png,QUARANTINE,0.9683,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 0% confidence to the candidate label; embedding is 2.6 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/2/train_04939.png,QUARANTINE,0.9946,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 3.4 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/2/train_04954.png,REVIEW,0.6972,False,8 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 29% confidence to the candidate label; embedding is 3.2 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/5/train_04959.png,QUARANTINE,0.9885,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 2.9 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/7/train_04960.png,REVIEW,0.6706,False,9 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 30% confidence to the candidate label; embedding is 2.2 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/2/train_04971.png,QUARANTINE,0.9853,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 4% confidence to the candidate label; embedding is 3.1 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/5/train_04989.png,QUARANTINE,0.927,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 3% confidence to the candidate label; embedding is 2.1 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/5/train_04999.png,QUARANTINE,0.9017,False,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 16% confidence to the candidate label; embedding is 2.5 standard deviations farther from its candidate-class centroid than typical
label_flip_10,classification/train/6/train_00003.png,QUARANTINE,0.9689,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 8% confidence to the candidate label; embedding is 4.2 standard deviations farther from its candidate-class centroid than typical
label_flip_10,classification/train/5/train_00008.png,QUARANTINE,0.8457,True,14 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 4% confidence to the candidate label
label_flip_10,classification/train/6/train_00015.png,QUARANTINE,0.8982,True,14 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 2.0 standard deviations farther from its candidate-class centroid than typical
label_flip_10,classification/train/4/train_00016.png,QUARANTINE,0.7622,False,9 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 15% confidence to the candidate label; embedding is 2.8 standard deviations farther from its candidate-class centroid than typical
label_flip_10,classification/train/1/train_00024.png,QUARANTINE,0.9546,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 2.4 standard deviations farther from its candidate-class centroid than typical
label_flip_10,classification/train/6/train_00057.png,QUARANTINE,0.9305,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 2.0 standard deviations farther from its candidate-class centroid than typical
label_flip_10,classification/train/9/train_00070.png,QUARANTINE,0.9336,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 3% confidence to the candidate label; embedding is 2.2 standard deviations farther from its candidate-class centroid than typical
label_flip_10,classification/train/0/train_00071.png,QUARANTINE,0.9762,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 2% confidence to the candidate label; embedding is 2.7 standard deviations farther from its candidate-class centroid than typical
label_flip_10,classification/train/8/train_00078.png,QUARANTINE,0.9747,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 2% confidence to the candidate label; embedding is 2.8 standard deviations farther from its candidate-class centroid than typical
label_flip_10,classification/train/0/train_00081.png,QUARANTINE,0.9936,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 2% confidence to the candidate label; embedding is 3.0 standard deviations farther from its candidate-class centroid than typical
label_flip_10,classification/train/1/train_00102.png,QUARANTINE,0.9205,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 2% confidence to the candidate label; embedding is 1.9 standard deviations farther from its candidate-class centroid than typical
label_flip_10,classification/train/9/train_00118.png,REVIEW,0.69,False,9 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 21% confidence to the candidate label; embedding is 2.0 standard deviations farther from its candidate-class centroid than typical
label_flip_10,classification/train/5/train_00122.png,QUARANTINE,0.9842,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 2% confidence to the candidate label; embedding is 2.9 standard deviations farther from its candidate-class centroid than typical
label_flip_10,classification/train/6/train_00128.png,QUARANTINE,0.8807,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label
label_flip_10,classification/train/3/train_00129.png,QUARANTINE,0.8808,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 3% confidence to the candidate label
label_flip_10,classification/train/2/train_00142.png,QUARANTINE,0.9159,True,14 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 2% confidence to the candidate label; embedding is 2.3 standard deviations farther from its candidate-class centroid than typical
label_flip_10,classification/train/6/train_00147.png,QUARANTINE,0.9505,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 2.3 standard deviations farther from its candidate-class centroid than typical
label_flip_10,classification/train/7/train_00155.png,QUARANTINE,0.946,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 2.2 standard deviations farther from its candidate-class centroid than typical
label_flip_10,classification/train/7/train_00157.png,QUARANTINE,0.932,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 3% confidence to the candidate label; embedding is 2.2 standard deviations farther from its candidate-class centroid than typical
label_flip_10,classification/train/3/train_00191.png,QUARANTINE,0.8672,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 3% confidence to the candidate label
label_flip_10,classification/train/4/train_00196.png,QUARANTINE,0.9357,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 2.1 standard deviations farther from its candidate-class centroid than typical
label_flip_10,classification/train/4/train_00201.png,QUARANTINE,0.929,True,14 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 2.4 standard deviations farther from its candidate-class centroid than typical
label_flip_10,classification/train/8/train_00213.png,QUARANTINE,0.9041,True,13 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 3% confidence to the candidate label; embedding is 2.5 standard deviations farther from its candidate-class centroid than typical
label_flip_10,classification/train/8/train_00226.png,QUARANTINE,0.9613,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 2.5 standard deviations farther from its candidate-class centroid than typical
label_flip_10,classification/train/3/train_00231.png,QUARANTINE,0.8168,False,14 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 10% confidence to the candidate label
label_flip_10,classification/train/4/train_00237.png,QUARANTINE,0.8631,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 4% confidence to the candidate label
label_flip_10,classification/train/2/train_00245.png,QUARANTINE,0.9238,True,14 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 4% confidence to the candidate label; embedding is 2.5 standard deviations farther from its candidate-class centroid than typical
label_flip_10,classification/train/8/train_00267.png,QUARANTINE,0.9401,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 3% confidence to the candidate label; embedding is 2.3 standard deviations farther from its candidate-class centroid than typical
label_flip_10,classification/train/5/train_00270.png,QUARANTINE,0.8865,True,14 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 2% confidence to the candidate label; embedding is 1.8 standard deviations farther from its candidate-class centroid than typical
label_flip_10,classification/train/8/train_00273.png,QUARANTINE,0.9957,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 3.1 standard deviations farther from its candidate-class centroid than typical
label_flip_10,classification/train/4/train_00293.png,QUARANTINE,0.8835,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 5% confidence to the candidate label; embedding is 1.6 standard deviations farther from its candidate-class centroid than typical
label_flip_10,classification/train/1/train_00335.png,QUARANTINE,0.8808,True,14 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 2% confidence to the candidate label; embedding is 1.7 standard deviations farther from its candidate-class centroid than typical
label_flip_10,classification/train/9/train_00361.png,QUARANTINE,0.9404,True,13 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 2.9 standard deviations farther from its candidate-class centroid than typical
label_flip_10,classification/train/4/train_00362.png,QUARANTINE,0.9442,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 2.2 standard deviations farther from its candidate-class centroid than typical
label_flip_10,classification/train/4/train_00382.png,QUARANTINE,0.8493,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 3% confidence to the candidate label
label_flip_10,classification/train/7/train_00389.png,QUARANTINE,0.9036,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 7% confidence to the candidate label; embedding is 2.0 standard deviations farther from its candidate-class centroid than typical
label_flip_10,classification/train/0/train_00391.png,QUARANTINE,0.9124,True,13 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 2.6 standard deviations farther from its candidate-class centroid than typical
label_flip_10,classification/train/4/train_00394.png,QUARANTINE,0.8295,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 2% confidence to the candidate label
label_flip_10,classification/train/2/train_00400.png,QUARANTINE,0.9896,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 3% confidence to the candidate label; embedding is 3.3 standard deviations farther from its candidate-class centroid than typical
label_flip_10,classification/train/2/train_00429.png,QUARANTINE,0.9857,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 2% confidence to the candidate label; embedding is 2.9 standard deviations farther from its candidate-class centroid than typical
label_flip_10,classification/train/5/train_00436.png,REVIEW,0.7203,False,12 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 24% confidence to the candidate label
label_flip_10,classification/train/2/train_00439.png,QUARANTINE,0.9915,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 2% confidence to the candidate label; embedding is 3.4 standard deviations farther from its candidate-class centroid than typical
label_flip_10,classification/train/3/train_00455.png,QUARANTINE,0.9025,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 2% confidence to the candidate label; embedding is 1.7 standard deviations farther from its candidate-class centroid than typical
label_flip_10,classification/train/9/train_00456.png,QUARANTINE,0.9974,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 3.4 standard deviations farther from its candidate-class centroid than typical
label_flip_10,classification/train/0/train_00487.png,QUARANTINE,0.8447,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 6% confidence to the candidate label
label_flip_10,classification/train/1/train_00489.png,QUARANTINE,0.9333,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 2.1 standard deviations farther from its candidate-class centroid than typical
label_flip_10,classification/train/1/train_00496.png,QUARANTINE,0.9397,True,14 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 2.5 standard deviations farther from its candidate-class centroid than typical
label_flip_10,classification/train/8/train_00501.png,QUARANTINE,0.9957,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 3.3 standard deviations farther from its candidate-class centroid than typical
label_flip_10,classification/train/5/train_00535.png,QUARANTINE,0.9899,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 3% confidence to the candidate label; embedding is 3.2 standard deviations farther from its candidate-class centroid than typical
label_flip_10,classification/train/4/train_00544.png,QUARANTINE,0.8362,False,13 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 9% confidence to the candidate label; embedding is 1.9 standard deviations farther from its candidate-class centroid than typical
label_flip_10,classification/train/6/train_00549.png,QUARANTINE,0.9131,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 3% confidence to the candidate label; embedding is 1.9 standard deviations farther from its candidate-class centroid than typical
label_flip_10,classification/train/7/train_00550.png,QUARANTINE,0.8427,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 3% confidence to the candidate label
label_flip_10,classification/train/4/train_00556.png,QUARANTINE,0.8551,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 2% confidence to the candidate label
label_flip_10,classification/train/9/train_00565.png,QUARANTINE,0.9543,True,14 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 2% confidence to the candidate label; embedding is 2.9 standard deviations farther from its candidate-class centroid than typical
