dataset,sample_id,decision,risk_score,poisoned,reasons
clean_subset,classification/train/5/03594.jpg,REVIEW,0.7238,False,12 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 17% confidence to the candidate label
clean_subset,classification/train/5/03600.jpg,QUARANTINE,0.8888,False,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 7% confidence to the candidate label; embedding is 1.8 standard deviations farther from its candidate-class centroid than typical
clean_subset,classification/train/5/03603.jpg,QUARANTINE,0.8806,False,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 6% confidence to the candidate label; embedding is 1.6 standard deviations farther from its candidate-class centroid than typical
clean_subset,classification/train/5/03606.jpg,REVIEW,0.6342,False,12 of 15 nearest neighbours have a different candidate label
clean_subset,classification/train/5/03608.jpg,REVIEW,0.7348,False,12 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 18% confidence to the candidate label
clean_subset,classification/train/5/03617.jpg,QUARANTINE,0.8409,False,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 6% confidence to the candidate label
clean_subset,classification/train/5/03618.jpg,QUARANTINE,0.8356,False,14 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 9% confidence to the candidate label
clean_subset,classification/train/5/03623.jpg,REVIEW,0.6602,False,11 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 26% confidence to the candidate label
clean_subset,classification/train/5/03626.jpg,QUARANTINE,0.8418,False,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 11% confidence to the candidate label
clean_subset,classification/train/5/03629.jpg,REVIEW,0.678,False,12 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 27% confidence to the candidate label
clean_subset,classification/train/5/03630.jpg,QUARANTINE,0.8063,False,13 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 10% confidence to the candidate label
clean_subset,classification/train/5/03635.jpg,QUARANTINE,0.8156,False,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 20% confidence to the candidate label
clean_subset,classification/train/5/03637.jpg,QUARANTINE,0.8115,False,13 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 9% confidence to the candidate label; embedding is 1.5 standard deviations farther from its candidate-class centroid than typical
clean_subset,classification/train/5/03639.jpg,QUARANTINE,0.8362,False,14 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 9% confidence to the candidate label
clean_subset,classification/train/5/03641.jpg,QUARANTINE,0.8206,False,14 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 10% confidence to the candidate label
clean_subset,classification/train/5/03642.jpg,QUARANTINE,0.8823,False,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 6% confidence to the candidate label; embedding is 1.6 standard deviations farther from its candidate-class centroid than typical
clean_subset,classification/train/5/03644.jpg,QUARANTINE,0.87,False,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 7% confidence to the candidate label
clean_subset,classification/train/5/03650.jpg,REVIEW,0.6736,False,12 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 28% confidence to the candidate label
clean_subset,classification/train/5/03678.jpg,REVIEW,0.7017,False,13 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 30% confidence to the candidate label
clean_subset,classification/train/5/03679.jpg,REVIEW,0.7433,False,12 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 17% confidence to the candidate label
clean_subset,classification/train/5/03684.jpg,QUARANTINE,0.886,False,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 7% confidence to the candidate label; embedding is 1.7 standard deviations farther from its candidate-class centroid than typical
clean_subset,classification/train/5/03732.jpg,REVIEW,0.7193,False,12 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 23% confidence to the candidate label
clean_subset,classification/train/5/03734.jpg,QUARANTINE,0.7945,False,14 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 18% confidence to the candidate label
clean_subset,classification/train/5/03740.jpg,REVIEW,0.7243,False,12 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 22% confidence to the candidate label
clean_subset,classification/train/5/03744.jpg,REVIEW,0.7181,False,10 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 13% confidence to the candidate label; embedding is 1.5 standard deviations farther from its candidate-class centroid than typical
clean_subset,classification/train/5/03776.jpg,QUARANTINE,0.8464,False,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 10% confidence to the candidate label
clean_subset,classification/train/5/03798.jpg,QUARANTINE,0.8922,False,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 5% confidence to the candidate label; embedding is 1.7 standard deviations farther from its candidate-class centroid than typical
clean_subset,classification/train/5/03799.jpg,REVIEW,0.7247,False,10 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 10% confidence to the candidate label
clean_subset,classification/train/5/03800.jpg,REVIEW,0.6435,False,12 of 15 nearest neighbours have a different candidate label
clean_subset,classification/train/5/03819.jpg,REVIEW,0.6946,False,12 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 24% confidence to the candidate label
clean_subset,classification/train/5/03827.jpg,QUARANTINE,0.8014,False,13 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 12% confidence to the candidate label; embedding is 1.5 standard deviations farther from its candidate-class centroid than typical
clean_subset,classification/train/5/03836.jpg,REVIEW,0.6485,False,12 of 15 nearest neighbours have a different candidate label
clean_subset,classification/train/5/03855.jpg,QUARANTINE,0.8802,False,14 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 2% confidence to the candidate label; embedding is 1.7 standard deviations farther from its candidate-class centroid than typical
clean_subset,classification/train/5/03864.jpg,REVIEW,0.6692,False,9 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 15% confidence to the candidate label
clean_subset,classification/train/5/03882.jpg,REVIEW,0.6588,False,12 of 15 nearest neighbours have a different candidate label
clean_subset,classification/train/5/03884.jpg,QUARANTINE,0.7789,False,13 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 12% confidence to the candidate label
clean_subset,classification/train/5/03896.jpg,QUARANTINE,0.7896,False,14 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 18% confidence to the candidate label
clean_subset,classification/train/5/03913.jpg,QUARANTINE,0.7555,False,12 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 13% confidence to the candidate label
clean_subset,classification/train/5/03925.jpg,QUARANTINE,0.8213,False,14 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 14% confidence to the candidate label; embedding is 1.6 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/0/00002.jpg,REVIEW,0.6663,False,12 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 19% confidence to the candidate label
label_flip_05,classification/train/0/00005.jpg,QUARANTINE,0.8285,False,13 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 13% confidence to the candidate label; embedding is 2.0 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/0/00041.jpg,REVIEW,0.6485,True,12 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 18% confidence to the candidate label
label_flip_05,classification/train/0/00060.jpg,REVIEW,0.7057,False,14 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 17% confidence to the candidate label
label_flip_05,classification/train/0/00086.jpg,QUARANTINE,0.7581,False,13 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 13% confidence to the candidate label
label_flip_05,classification/train/0/00096.jpg,REVIEW,0.6473,False,13 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 25% confidence to the candidate label
label_flip_05,classification/train/0/00101.jpg,REVIEW,0.6533,True,13 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 23% confidence to the candidate label
label_flip_05,classification/train/0/00129.jpg,REVIEW,0.6795,False,13 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 17% confidence to the candidate label
label_flip_05,classification/train/0/00160.jpg,REVIEW,0.7469,False,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 13% confidence to the candidate label
label_flip_05,classification/train/0/00201.jpg,REVIEW,0.6725,False,12 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 21% confidence to the candidate label
label_flip_05,classification/train/0/00221.jpg,REVIEW,0.702,False,11 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 21% confidence to the candidate label
label_flip_05,classification/train/0/00235.jpg,REVIEW,0.6501,False,12 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 29% confidence to the candidate label
label_flip_05,classification/train/0/00239.jpg,REVIEW,0.638,False,10 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 22% confidence to the candidate label
label_flip_05,classification/train/0/00244.jpg,REVIEW,0.6429,True,12 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 19% confidence to the candidate label
label_flip_05,classification/train/0/00249.jpg,QUARANTINE,0.7895,False,12 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 11% confidence to the candidate label; embedding is 1.7 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/0/00308.jpg,REVIEW,0.6503,False,13 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 24% confidence to the candidate label
label_flip_05,classification/train/0/00329.jpg,REVIEW,0.6413,False,11 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 20% confidence to the candidate label
label_flip_05,classification/train/0/00330.jpg,REVIEW,0.6669,False,11 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 24% confidence to the candidate label
label_flip_05,classification/train/0/00353.jpg,QUARANTINE,0.7944,False,14 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 19% confidence to the candidate label
label_flip_05,classification/train/0/00378.jpg,REVIEW,0.6277,True,12 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 23% confidence to the candidate label
label_flip_05,classification/train/0/00379.jpg,REVIEW,0.6519,False,13 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 24% confidence to the candidate label
label_flip_05,classification/train/0/00437.jpg,REVIEW,0.7278,False,12 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 17% confidence to the candidate label
label_flip_05,classification/train/0/00463.jpg,REVIEW,0.6313,False,12 of 15 nearest neighbours have a different candidate label
label_flip_05,classification/train/0/00465.jpg,QUARANTINE,0.8322,False,12 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 22% confidence to the candidate label; embedding is 3.1 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/0/00494.jpg,REVIEW,0.6945,False,14 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 20% confidence to the candidate label
label_flip_05,classification/train/0/00549.jpg,REVIEW,0.7049,False,14 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 17% confidence to the candidate label
label_flip_05,classification/train/0/00567.jpg,QUARANTINE,0.9552,False,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 7% confidence to the candidate label; embedding is 2.8 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/0/00601.jpg,REVIEW,0.7211,False,12 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 24% confidence to the candidate label
label_flip_05,classification/train/0/00609.jpg,QUARANTINE,0.8908,True,14 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 5% confidence to the candidate label; embedding is 2.1 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/0/00691.jpg,QUARANTINE,0.8717,False,13 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 9% confidence to the candidate label; embedding is 2.4 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/0/00699.jpg,QUARANTINE,0.995,False,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 4.4 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/0/00735.jpg,QUARANTINE,0.9162,False,14 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 4% confidence to the candidate label; embedding is 2.4 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/0/00749.jpg,QUARANTINE,0.9167,False,14 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 14% confidence to the candidate label; embedding is 3.5 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/0/00768.jpg,REVIEW,0.6508,False,12 of 15 nearest neighbours have a different candidate label
label_flip_05,classification/train/0/00783.jpg,REVIEW,0.6312,False,12 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 22% confidence to the candidate label
label_flip_05,classification/train/0/00803.jpg,REVIEW,0.6664,False,13 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 27% confidence to the candidate label
label_flip_05,classification/train/0/00816.jpg,REVIEW,0.6876,False,11 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 24% confidence to the candidate label
label_flip_05,classification/train/0/00831.jpg,QUARANTINE,0.8664,False,13 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 20% confidence to the candidate label; embedding is 3.2 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/0/00861.jpg,REVIEW,0.6395,True,11 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 29% confidence to the candidate label
label_flip_05,classification/train/0/00906.jpg,REVIEW,0.64,False,12 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 20% confidence to the candidate label
label_flip_05,classification/train/0/00917.jpg,REVIEW,0.6319,False,11 of 15 nearest neighbours have a different candidate label
label_flip_05,classification/train/0/00949.jpg,REVIEW,0.653,False,12 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 17% confidence to the candidate label
label_flip_05,classification/train/0/00981.jpg,REVIEW,0.6792,False,12 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 21% confidence to the candidate label
label_flip_05,classification/train/0/00994.jpg,QUARANTINE,0.8014,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 14% confidence to the candidate label
label_flip_05,classification/train/0/01013.jpg,REVIEW,0.6435,False,11 of 15 nearest neighbours have a different candidate label; embedding is 2.9 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/0/01032.jpg,REVIEW,0.6333,False,11 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 28% confidence to the candidate label
label_flip_05,classification/train/0/01054.jpg,REVIEW,0.6724,False,13 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 19% confidence to the candidate label
label_flip_05,classification/train/0/01055.jpg,REVIEW,0.638,True,11 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 29% confidence to the candidate label
label_flip_05,classification/train/0/01063.jpg,REVIEW,0.6713,False,13 of 15 nearest neighbours have a different candidate label; embedding is 1.6 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/0/01067.jpg,REVIEW,0.6648,False,13 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 26% confidence to the candidate label
label_flip_05,classification/train/0/01081.jpg,QUARANTINE,0.8986,False,13 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 12% confidence to the candidate label; embedding is 3.2 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/0/01093.jpg,REVIEW,0.6283,False,13 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 30% confidence to the candidate label
label_flip_05,classification/train/0/01098.jpg,QUARANTINE,0.9066,False,13 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 10% confidence to the candidate label; embedding is 3.6 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/0/01104.jpg,QUARANTINE,0.8938,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 6% confidence to the candidate label; embedding is 1.8 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/1/01116.jpg,QUARANTINE,0.8781,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 4% confidence to the candidate label
label_flip_05,classification/train/1/01122.jpg,REVIEW,0.6364,False,11 of 15 nearest neighbours have a different candidate label; embedding is 1.8 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/1/01146.jpg,REVIEW,0.6325,False,12 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 22% confidence to the candidate label
label_flip_05,classification/train/1/01168.jpg,REVIEW,0.6649,False,12 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 18% confidence to the candidate label
label_flip_05,classification/train/1/01170.jpg,REVIEW,0.6222,False,12 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 24% confidence to the candidate label
label_flip_05,classification/train/1/01171.jpg,REVIEW,0.7132,False,13 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 18% confidence to the candidate label
label_flip_05,classification/train/1/01175.jpg,REVIEW,0.6626,False,12 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 14% confidence to the candidate label
label_flip_05,classification/train/1/01186.jpg,REVIEW,0.6327,False,13 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 28% confidence to the candidate label
label_flip_05,classification/train/1/01197.jpg,REVIEW,0.6365,False,12 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 21% confidence to the candidate label
label_flip_05,classification/train/1/01199.jpg,QUARANTINE,0.7796,False,13 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 7% confidence to the candidate label
label_flip_05,classification/train/1/01201.jpg,REVIEW,0.6832,True,11 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 17% confidence to the candidate label
label_flip_05,classification/train/1/01202.jpg,REVIEW,0.7028,False,13 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 11% confidence to the candidate label
label_flip_05,classification/train/1/01204.jpg,REVIEW,0.6237,False,12 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 24% confidence to the candidate label
label_flip_05,classification/train/1/01205.jpg,REVIEW,0.73,False,14 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 12% confidence to the candidate label
label_flip_05,classification/train/1/01207.jpg,QUARANTINE,0.796,False,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 7% confidence to the candidate label
label_flip_05,classification/train/1/01217.jpg,QUARANTINE,0.8561,False,13 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 15% confidence to the candidate label; embedding is 2.5 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/1/01222.jpg,REVIEW,0.6511,False,13 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 24% confidence to the candidate label
label_flip_05,classification/train/1/01228.jpg,REVIEW,0.6833,True,12 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 18% confidence to the candidate label
label_flip_05,classification/train/1/01232.jpg,REVIEW,0.6705,False,14 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 26% confidence to the candidate label
label_flip_05,classification/train/1/01234.jpg,REVIEW,0.7231,False,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 19% confidence to the candidate label
label_flip_05,classification/train/1/01239.jpg,QUARANTINE,0.7584,False,12 of 15 nearest neighbours have a different candidate label; embedding is 2.5 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/1/01245.jpg,REVIEW,0.6251,False,12 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 24% confidence to the candidate label
label_flip_05,classification/train/1/01247.jpg,REVIEW,0.7491,False,13 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 14% confidence to the candidate label
label_flip_05,classification/train/1/01266.jpg,REVIEW,0.6953,False,13 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 18% confidence to the candidate label
label_flip_05,classification/train/1/01267.jpg,REVIEW,0.6506,False,13 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 24% confidence to the candidate label
label_flip_05,classification/train/1/01268.jpg,REVIEW,0.6817,False,14 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 23% confidence to the candidate label
label_flip_05,classification/train/1/01269.jpg,QUARANTINE,0.9452,False,14 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 7% confidence to the candidate label; embedding is 4.0 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/1/01291.jpg,REVIEW,0.6956,False,13 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 16% confidence to the candidate label
label_flip_05,classification/train/1/01298.jpg,REVIEW,0.6462,False,12 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 18% confidence to the candidate label
label_flip_05,classification/train/1/01304.jpg,REVIEW,0.6335,False,12 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 22% confidence to the candidate label
label_flip_05,classification/train/1/01305.jpg,REVIEW,0.7206,False,11 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 17% confidence to the candidate label
label_flip_05,classification/train/1/01313.jpg,REVIEW,0.6291,False,12 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 23% confidence to the candidate label
label_flip_05,classification/train/1/01316.jpg,REVIEW,0.6281,False,12 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 23% confidence to the candidate label
label_flip_05,classification/train/1/01318.jpg,REVIEW,0.7352,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 16% confidence to the candidate label
label_flip_05,classification/train/1/01323.jpg,REVIEW,0.6825,False,14 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 23% confidence to the candidate label
label_flip_05,classification/train/1/01324.jpg,QUARANTINE,0.8423,False,13 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 26% confidence to the candidate label; embedding is 3.1 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/1/01330.jpg,REVIEW,0.6498,False,10 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 11% confidence to the candidate label
label_flip_05,classification/train/1/01331.jpg,REVIEW,0.6988,True,13 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 17% confidence to the candidate label
label_flip_05,classification/train/1/01334.jpg,REVIEW,0.6551,False,13 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 23% confidence to the candidate label
label_flip_05,classification/train/1/01342.jpg,REVIEW,0.621,True,12 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 25% confidence to the candidate label
label_flip_05,classification/train/1/01343.jpg,REVIEW,0.646,False,13 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 25% confidence to the candidate label
label_flip_05,classification/train/1/01350.jpg,REVIEW,0.6831,False,12 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 16% confidence to the candidate label
label_flip_05,classification/train/1/01351.jpg,QUARANTINE,0.8998,False,14 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 15% confidence to the candidate label; embedding is 2.8 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/1/01355.jpg,REVIEW,0.6597,False,12 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 19% confidence to the candidate label
label_flip_05,classification/train/1/01358.jpg,REVIEW,0.649,False,13 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 24% confidence to the candidate label
label_flip_05,classification/train/1/01361.jpg,REVIEW,0.6348,False,11 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 17% confidence to the candidate label
label_flip_05,classification/train/1/01382.jpg,REVIEW,0.6222,False,12 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 24% confidence to the candidate label
label_flip_05,classification/train/1/01383.jpg,QUARANTINE,0.951,False,14 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 6% confidence to the candidate label; embedding is 3.5 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/1/01386.jpg,REVIEW,0.6972,False,14 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 19% confidence to the candidate label
label_flip_05,classification/train/1/01388.jpg,REVIEW,0.7093,False,12 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 16% confidence to the candidate label
label_flip_05,classification/train/1/01390.jpg,REVIEW,0.6262,False,11 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 17% confidence to the candidate label
label_flip_05,classification/train/1/01391.jpg,REVIEW,0.6422,False,13 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 26% confidence to the candidate label
label_flip_05,classification/train/1/01393.jpg,QUARANTINE,0.8043,False,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 9% confidence to the candidate label
label_flip_05,classification/train/1/01394.jpg,REVIEW,0.67,False,13 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 27% confidence to the candidate label
label_flip_05,classification/train/1/01398.jpg,REVIEW,0.6423,False,12 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 19% confidence to the candidate label
label_flip_05,classification/train/1/01399.jpg,REVIEW,0.6784,False,14 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 24% confidence to the candidate label
label_flip_05,classification/train/1/01406.jpg,REVIEW,0.6837,False,12 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 14% confidence to the candidate label
label_flip_05,classification/train/1/01414.jpg,REVIEW,0.6529,False,11 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 12% confidence to the candidate label
label_flip_05,classification/train/1/01415.jpg,REVIEW,0.6945,False,14 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 20% confidence to the candidate label
label_flip_05,classification/train/1/01417.jpg,REVIEW,0.6648,False,13 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 20% confidence to the candidate label
label_flip_05,classification/train/1/01419.jpg,REVIEW,0.6852,False,14 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 22% confidence to the candidate label
label_flip_05,classification/train/1/01421.jpg,REVIEW,0.6393,False,12 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 20% confidence to the candidate label
label_flip_05,classification/train/1/01424.jpg,REVIEW,0.6817,False,12 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 17% confidence to the candidate label
label_flip_05,classification/train/1/01428.jpg,REVIEW,0.6585,False,12 of 15 nearest neighbours have a different candidate label; embedding is 2.5 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/1/01432.jpg,REVIEW,0.6782,False,13 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 17% confidence to the candidate label
label_flip_05,classification/train/1/01435.jpg,REVIEW,0.6672,False,12 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 13% confidence to the candidate label
label_flip_05,classification/train/1/01440.jpg,QUARANTINE,0.8896,False,14 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 21% confidence to the candidate label; embedding is 3.6 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/1/01442.jpg,REVIEW,0.6315,False,12 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 22% confidence to the candidate label
label_flip_05,classification/train/1/01447.jpg,REVIEW,0.7315,False,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 17% confidence to the candidate label
label_flip_05,classification/train/1/01448.jpg,REVIEW,0.6588,False,12 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 15% confidence to the candidate label
label_flip_05,classification/train/1/01449.jpg,QUARANTINE,0.8118,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 11% confidence to the candidate label
label_flip_05,classification/train/1/01451.jpg,REVIEW,0.6518,False,13 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 24% confidence to the candidate label
